making_year,register_id,title,type,subtype,anzsic_code,anzsic_name,bc_requirements,regdata_requirements
2004,C2004A02276,Coastal Waters (State Powers) Act 1980,Primary,Act,O,Public Administration and Safety,3,3
2004,C2004A02277,Coastal Waters (Northern Territory Powers) Act 1980,Primary,Act,B,Mining,3,3
2004,C2004A02278,Coastal Waters (State Title) Act 1980,Primary,Act,O,Public Administration and Safety,5,5
2004,C2004A02279,Coastal Waters (Northern Territory Title) Act 1980,Primary,Act,O,Public Administration and Safety,3,3
2004,C2004A02301,War Graves Act 1980,Primary,Act,N,Administrative and Support Services,14,14
2004,C2004A02304,Antarctic Treaty (Environment Protection) Act 1980,Primary,Act,R,Arts and Recreation Services,386,450
2004,C2004A02305,Australian War Memorial Act 1980,Primary,Act,K,Financial and Insurance Services,48,60
2004,C2004A02316,National Museum of Australia Act 1980,Primary,Act,R,Arts and Recreation Services,66,78
2004,C2004A02321,Loan Act 1980,Primary,Act,K,Financial and Insurance Services,4,4
2004,C2004A02352,International Monetary Agreements (Quota Increase) Act 1980,Primary,Act,K,Financial and Insurance Services,1,2
2004,C2004A02357,Crimes (Taxation Offences) Act 1980,Primary,Act,K,Financial and Insurance Services,24,28
2004,C2004A02362,Wine Australia Act 2013,Primary,Act,E,Construction,203,235
2004,C2004A02386,Shipping Registration Act 1981,Primary,Act,I,"Transport, Postal and Warehousing",210,257
2004,C2004A02401,Federal Proceedings (Costs) Act 1981,Primary,Act,O,Public Administration and Safety,14,18
2004,C2004A02408,Antarctic Marine Living Resources Conservation Act 1981,Primary,Act,B,Mining,154,171
2004,C2004A02409,Protection of the Sea (Civil Liability) Act 1981,Primary,Act,K,Financial and Insurance Services,174,193
2004,C2004A02411,Protection of the Sea (Powers of Intervention) Act 1981,Primary,Act,B,Mining,151,179
2004,C2004A02412,Protection of the Sea (Shipping Levy) Act 1981,Primary,Act,I,"Transport, Postal and Warehousing",3,4
2004,C2004A02413,Protection of the Sea (Shipping Levy Collection) Act 1981,Primary,Act,I,"Transport, Postal and Warehousing",10,12
2004,C2004A02424,Customs Securities (Penalties) Act 1981,Primary,Act,O,Public Administration and Safety,3,4
2004,C2004A02425,Customs Undertakings (Penalties) Act 1981,Primary,Act,F,Wholesale Trade,5,6
2004,C2004A02451,Commonwealth Functions (Statutes Review) Act 1981,Primary,Act,O,Public Administration and Safety,138,156
2004,C2004A02459,Offshore Minerals (Royalty) Act 1981,Primary,Act,B,Mining,5,5
2004,C2004A02460,Offshore Minerals (Exploration Licence Fees) Act 1981,Primary,Act,B,Mining,4,4
2004,C2004A02461,Offshore Minerals (Mining Licence Fees) Act 1981,Primary,Act,B,Mining,4,4
2004,C2004A02462,Offshore Minerals (Works Licence Fees) Act 1981,Primary,Act,B,Mining,4,4
2004,C2004A02463,Offshore Minerals (Registration Fees) Act 1981,Primary,Act,B,Mining,5,5
2004,C2004A02470,Crown Debts (Priority) Act 1981,Primary,Act,O,Public Administration and Safety,2,2
2004,C2004A02478,Environment Protection (Sea Dumping) Act 1981,Primary,Act,R,Arts and Recreation Services,43,49
2004,C2004A02482,Lands Acquisition (Northern Territory Pastoral Leases) Act 1981,Primary,Act,L,"Rental, Hiring and Real Estate Services",3,5
2004,C2004A02489,Income Tax (Diverted Income) Act 1981,Primary,Act,K,Financial and Insurance Services,2,2
2004,C2004A02499,Crimes (Currency) Act 1981,Primary,Act,K,Financial and Insurance Services,56,88
2004,C2004A02525,Epidemiological Studies (Confidentiality) Act 1981,Primary,Act,O,Public Administration and Safety,7,13
2004,C2004A02560,Domicile Act 1982,Primary,Act,O,Public Administration and Safety,10,11
2004,C2004A02562,Freedom of Information Act 1982,Primary,Act,N,Administrative and Support Services,300,351
2004,C2004A02566,International Financial Institutions (Share Increase) Act 1982,Primary,Act,K,Financial and Insurance Services,1,2
2004,C2004A02568,Australian Centre for International Agricultural Research Act 1982,Primary,Act,M,"Professional, Scientific and Technical Services",38,42
2004,C2004A02638,Special Prosecutors Act 1982,Primary,Act,O,Public Administration and Safety,11,14
2004,C2004A02654,Air Navigation Legislation (Validation and Interpretation) Act 1982,Primary,Aviation - Air Navigation,I,"Transport, Postal and Warehousing",3,3
2004,C2004A02711,Defence Force Discipline Act 1982,Primary,Act,O,Public Administration and Safety,418,556
2004,C2004A02723,Australian Broadcasting Corporation Act 1983,Primary,Act,J,Information Media and Telecommunications,141,152
2004,C2004A02724,Australian Broadcasting Corporation (Transitional Provisions and Consequential Amendments) Act 1983,Primary,Act,J,Information Media and Telecommunications,5,5
2004,C2004A02729,Taxation (Interest on Overpayments and Early Payments) Act 1983,Primary,Act,K,Financial and Insurance Services,22,23
2004,C2004A02758,Protection of the Sea (Prevention of Pollution from Ships) Act 1983,Primary,Act,B,Mining,130,148
2004,C2004A02796,Archives Act 1983,Primary,Act,O,Public Administration and Safety,114,130
2004,C2004A02807,Asian Development Bank (Additional Subscription) Act 1983,Primary,Act,K,Financial and Insurance Services,3,4
2004,C2004A02812,Transfer of Prisoners Act 1983,Primary,Act,O,Public Administration and Safety,72,90
2004,C2004A02826,Representation Act 1983,Primary,Act,O,Public Administration and Safety,11,11
2004,C2004A02830,Director of Public Prosecutions Act 1983,Primary,Act,N,Administrative and Support Services,40,50
2004,C2004A02849,Radiocommunications (Receiver Licence Tax) Act 1983,Primary,Act,J,Information Media and Telecommunications,3,4
2004,C2004A02850,Radiocommunications Taxes Collection Act 1983,Primary,Act,J,Information Media and Telecommunications,7,8
2004,C2004A02854,Radiocommunications (Transmitter Licence Tax) Act 1983,Primary,Act,J,Information Media and Telecommunications,4,6
2004,C2004A02864,Postal and Telecommunications Amendment Act 1983,Primary,Act,I,"Transport, Postal and Warehousing",10,14
2004,C2004A02867,Foreign Proceedings (Excess of Jurisdiction) Act 1984,Primary,Act,U,Unclassified,16,29
2004,C2004A02868,Sex Discrimination Act 1984,Primary,Act,R,Arts and Recreation Services,112,128
2004,C2004A02869,Liquid Fuel Emergency Act 1984,Primary,Act,O,Public Administration and Safety,74,112
2004,C2004A02884,Advance Australia Logo Protection Act 1984,Primary,Act,M,"Professional, Scientific and Technical Services",23,25
2004,C2004A02887,Torres Strait Fisheries Act 1984,Primary,Act,A,"Agriculture, Forestry and Fishing",290,362
2004,C2004A02905,Australian Crime Commission Act 2002,Primary,Act,O,Public Administration and Safety,182,233
2004,C2004A02908,Referendum (Machinery Provisions) Act 1984,Primary,Act,C,Manufacturing,430,506
2004,C2004A02928,Members of Parliament (Staff) Act 1984,Primary,Act,O,Public Administration and Safety,24,29
2004,C2004A02943,Aboriginal and Torres Strait Islander Heritage Protection Act 1984,Primary,Act,R,Arts and Recreation Services,32,36
2004,C2004A02944,Insurance Contracts Act 1984,Primary,Act,K,Financial and Insurance Services,76,120
2004,C2004A02968,Judicial and Statutory Officers (Remuneration and Allowances) Act 1984,Primary,Act,N,Administrative and Support Services,14,16
2004,C2004A02969,National Crime Authority (Status and Rights of Former Chairman) Act 1984,Primary,Act,N,Administrative and Support Services,14,15
2004,C2004A02973,Qantas Airways Limited (Loan Guarantee) Act 1984,Primary,Act,K,Financial and Insurance Services,5,7
2004,C2004A03003,Biological Control Act 1984,Primary,Act,O,Public Administration and Safety,64,87
2004,C2004A03015,Fisheries Levy Act 1984,Primary,Act,A,"Agriculture, Forestry and Fishing",1,2
2004,C2004A03033,Registration of Deaths Abroad Act 1984,Primary,Act,O,Public Administration and Safety,55,71
2004,C2004A03042,Trust Recoupment Tax Act 1985,Primary,Act,S,Other Services,3,3
2004,C2004A03048,Trust Recoupment Tax Assessment Act 1985,Primary,Act,X,Cross-cutting (Multiple Industries),58,61
2004,C2004A03131,Building Industry Act 1985,Primary,Act,E,Construction,28,33
2004,C2004A03148,Petermann Aboriginal Land Trust (Boundaries) Act 1985,Primary,Act,L,"Rental, Hiring and Real Estate Services",3,3
2004,C2004A03153,Qantas Airways Limited (Loan Guarantee) Act 1985,Primary,Act,K,Financial and Insurance Services,5,7
2004,C2004A03181,Australia Act 1986,Primary,Act,O,Public Administration and Safety,15,18
2004,C2004A03182,Australia (Request and Consent) Act 1985,Primary,Act,O,Public Administration and Safety,16,19
2004,C2004A03223,Home and Community Care Act 1985,Primary,Act,S,Other Services,72,74
2004,C2004A03225,Australian Trade and Investment Commission Act 1985,Primary,Act,F,Wholesale Trade,16,23
2004,C2004A03226,Australian Trade Commission (Transitional Provisions and Consequential Amendments) Act 1985,Primary,Act,F,Wholesale Trade,60,62
2004,C2004A03227,Petroleum Revenue Act 1985,Primary,Act,B,Mining,43,49
2004,C2004A03235,Foreign States Immunities Act 1985,Primary,Act,L,"Rental, Hiring and Real Estate Services",19,40
2004,C2004A03239,Public Lending Right Act 1985,Primary,Act,K,Financial and Insurance Services,33,41
2004,C2004A03247,Builders Labourers' Federation (Cancellation of Registration) Act 1986,Primary,Act,E,Construction,1,1
2004,C2004A03248,Builders Labourers' Federation (Cancellation of Registration—Consequential Provisions) Act 1986,Primary,Act,E,Construction,2,2
2004,C2004A03252,Protection of Movable Cultural Heritage Act 1986,Primary,Act,R,Arts and Recreation Services,74,85
2004,C2004A03268,Veterans' Entitlements Act 1986,Primary,Act,Q,Health Care and Social Assistance,271,331
2004,C2004A03269,Veterans' Entitlements (Transitional Provisions and Consequential Amendments) Act 1986,Primary,Act,K,Financial and Insurance Services,154,176
2004,C2004A03280,Fringe Benefits Tax Assessment Act 1986,Primary,Act,U,Unclassified,183,185
2004,C2004A03281,Fringe Benefits Tax Act 1986,Primary,Act,S,Other Services,3,4
2004,C2004A03283,Fringe Benefits Tax (Application to the Commonwealth) Act 1986,Primary,Act,O,Public Administration and Safety,4,4
2004,C2004A03291,Income Tax (Securities and Agreements) (Withholding Tax Recoupment) Act 1986,Primary,Act,K,Financial and Insurance Services,3,3
2004,C2004A03330,Industry Research and Development Act 1986,Primary,Act,E,Construction,104,126
2004,C2004A03332,Workplace Gender Equality Act 2012,Primary,Act,O,Public Administration and Safety,65,81
2004,C2004A03333,Parliamentary Commission of Inquiry (Repeal) Act 1986,Primary,Act,K,Financial and Insurance Services,7,12
2004,C2004A03342,Inspector-General of Intelligence and Security Act 1986,Primary,Act,O,Public Administration and Safety,63,77
2004,C2004A03346,Remuneration and Allowances Alteration Act 1986,Primary,Act,N,Administrative and Support Services,6,6
2004,C2004A03348,Income Tax Rates Act 1986,Primary,Act,K,Financial and Insurance Services,10,21
2004,C2004A03349,Income Tax Act 1986,Primary,Act,K,Financial and Insurance Services,6,8
2004,C2004A03351,Medicare Levy Act 1986,Primary,Act,Q,Health Care and Social Assistance,9,14
2004,C2004A03366,Australian Human Rights Commission Act 1986,Primary,Act,O,Public Administration and Safety,414,477
2004,C2004A03367,Human Rights and Equal Opportunity Commission (Transitional Provisions and Consequential Amendments) Act 1986,Primary,Act,O,Public Administration and Safety,76,92
2004,C2004A03381,South Pacific Nuclear Free Zone Treaty Act 1986,Primary,Act,D,"Electricity, Gas, Water and Waste Services",102,124
2004,C2004A03384,International Financial Institutions (Share Increase) Act 1986,Primary,Act,K,Financial and Insurance Services,1,2
2004,C2004A03386,Cheques Act 1986,Primary,Act,K,Financial and Insurance Services,85,101
2004,C2004A03405,Aboriginal Land and Waters (Jervis Bay Territory) Act 1986,Primary,Act,L,"Rental, Hiring and Real Estate Services",108,130
2004,C2004A03412,Australian Nuclear Science and Technology Organisation Act 1987,Primary,Act,S,Other Services,50,58
2004,C2004A03417,Nuclear Non-Proliferation (Safeguards) Act 1987,Primary,Act,D,"Electricity, Gas, Water and Waste Services",431,480
2004,C2004A03429,Equal Employment Opportunity (Commonwealth Authorities) Act 1987,Primary,Act,O,Public Administration and Safety,17,18
2004,C2004A03430,Parliamentary Privileges Act 1987,Primary,Act,U,Unclassified,13,26
2004,C2004A03433,Jurisdiction of Courts (Cross-vesting) Act 1987,Primary,Act,O,Public Administration and Safety,26,31
2004,C2004A03436,Olympic Insignia Protection Act 1987,Primary,Act,M,"Professional, Scientific and Technical Services",48,67
2004,C2004A03443,Aboriginal Land (Lake Condah and Framlingham Forest) Act 1987,Primary,Act,L,"Rental, Hiring and Real Estate Services",52,60
2004,C2004A03450,Australian Institute of Health and Welfare Act 1987,Primary,Act,Q,Health Care and Social Assistance,49,58
2004,C2004A03494,Mutual Assistance in Criminal Matters Act 1987,Primary,Act,O,Public Administration and Safety,109,135
2004,C2004A03496,Proceeds of Crime Act 1987,Primary,Act,L,"Rental, Hiring and Real Estate Services",182,221
2004,C2004A03502,Loan Act 1987,Primary,Act,K,Financial and Insurance Services,3,3
2004,C2004A03506,Superannuation (Self Managed Superannuation Funds) Taxation Act 1987,Primary,Act,K,Financial and Insurance Services,11,14
2004,C2004A03510,Defence Housing Australia Act 1987,Primary,Act,O,Public Administration and Safety,51,59
2004,C2004A03511,Sea Installations Act 1987,Primary,Act,D,"Electricity, Gas, Water and Waste Services",37,49
2004,C2004A03551,Petroleum Resource Rent Tax Assessment Act 1987,Primary,Act,B,Mining,148,169
2004,C2004A03553,Petroleum Resource Rent Tax (Interest on Underpayments) Act 1987,Primary,Act,B,Mining,1,1
2004,C2004A03558,Petroleum Excise (Prices) Act 1987,Primary,Act,B,Mining,29,33
2004,C2004A03596,Child Support (Registration and Collection) Act 1988,Primary,Act,N,Administrative and Support Services,324,358
2004,C2004A03597,Extradition Act 1988,Primary,Act,U,Unclassified,108,142
2004,C2004A03599,Australian Airlines (Conversion to Public Company) Act 1988,Primary,Act,I,"Transport, Postal and Warehousing",50,52
2004,C2004A03602,Parliamentary Precincts Act 1988,Primary,Act,E,Construction,8,8
2004,C2004A03605,Income Tax (Offshore Banking Units) (Withholding Tax Recoupment) Act 1988,Primary,Act,K,Financial and Insurance Services,3,3
2004,C2004A03616,International Bank for Reconstruction and Development (Share Increase) Act 1988,Primary,Act,K,Financial and Insurance Services,0,1
2004,C2004A03627,Admiralty Act 1988,Primary,Act,I,"Transport, Postal and Warehousing",15,24
2004,C2004A03647,Aviation Fuel Revenues (Special Appropriation) Act 1988,Primary,Act,I,"Transport, Postal and Warehousing",2,2
2004,C2004A03656,Civil Aviation Act 1988,Primary,Aviation - Civil Aviation,I,"Transport, Postal and Warehousing",196,258
2004,C2004A03663,Superannuation (Productivity Benefit) Act 1988,Primary,Act,K,Financial and Insurance Services,25,26
2004,C2004A03668,"Safety, Rehabilitation and Compensation Act 1988",Primary,Act,O,Public Administration and Safety,341,384
2004,C2004A03677,Qantas Airways Limited (Loan Guarantee) Act 1988,Primary,Act,K,Financial and Insurance Services,3,5
2004,C2004A03679,Fair Work (Registered Organisations) Act 2009,Primary,Act,O,Public Administration and Safety,551,680
2004,C2004A03680,Industrial Relations (Consequential Provisions) Act 1988,Primary,Act,C,Manufacturing,87,89
2004,C2004A03699,Australian Capital Territory (Self-Government) Act 1988,Primary,Act,O,Public Administration and Safety,66,75
